address,choice,voting_power,timestamp,date_utc,author_ipfs_hash
0x281A0eC0A602eB9C9B92a6711941f9D8E93fBB0f,1,2.430240614436999,1676118755,"Sat, 11 Feb 2023 12:32:35 GMT",bafkreih2oo6wbn6gbw7zrguqge5dzyaqyfmlt6dbdxat4d4kdb6kcyo57i
0xC7A705AACa5cb6fD5C0246C5eA1368A90C3Dc314,1,2.4281917854108164,1675650357,"Mon, 06 Feb 2023 02:25:57 GMT",bafkreicmnw74m6cm2lojrypokruhsljcg76fy4uncuytsjikrycsyzjx2m
0xce463377f4De7afd378951F1A81d4460d3853ebC,1,2.427141002063394,1675636610,"Sun, 05 Feb 2023 22:36:50 GMT",bafkreifnda3ijua3c2u23lmxkkkygmrdqwkm6atqinu3ifc6fxtqr4d76q
0x45Fd323B35E250c73f23179843BAe92b89b91059,2,2.4184217256801337,1676120349,"Sat, 11 Feb 2023 12:59:09 GMT",bafkreifluxctpfvugmhprcvzdsqxluyaacqrrbjn3yvq4cs4nhgtrxfx74
0x3039eE6cEdca5378522923ddd88A3131FDda06E1,1,2.4110778061077762,1675686991,"Mon, 06 Feb 2023 12:36:31 GMT",bafkreibc2j2btvhyieryeiefsez3mffyaanz6k3gxlw7tleir7mhukunum
0xe04089e38b566B4dF1aBDE8dc65650e0721637a3,1,2.4094950166863858,1675662936,"Mon, 06 Feb 2023 05:55:36 GMT",bafkreibjt4zsa2hl4yuhve3quymtxun7ak4yqmhu37hzezkzzxpc44efca
0xed8241384a0A5aA41B0756D34427CD6027BaA295,1,2.4092152710229344,1675689179,"Mon, 06 Feb 2023 13:12:59 GMT",bafkreihklrram4vm25yasunwrzsitds6l5hi5nlcpu7csvgbrpnbj774bi
0x747811193CD339582929344c74E315339Db57446,3,2.4002060098517823,1676119283,"Sat, 11 Feb 2023 12:41:23 GMT",bafkreifbqnzdorjg4qc4aninq73ftaiyx6ujt4tzymh4vkvqsmduao5cke
0xbFCb56A1dc87479fE91143338106508A7B378d67,2,2.4,1675694871,"Mon, 06 Feb 2023 14:47:51 GMT",bafkreibuau523f7ps442zvkyzwdytigdbnyeacer33gjjvepmqid5d5vmm
0xa4cAF001bB467d8f96Ec54Db2769c63721d6e2B9,1,2.3910653268317006,1675705508,"Mon, 06 Feb 2023 17:45:08 GMT",bafkreigoaonli55r4f5pr3mcyr6t35sskf42khfjxqsczlnjkts3zof7se
0xBFD0bdC565314b4108F4d327218cdFF46fe56976,1,2.3863080218977837,1675689225,"Mon, 06 Feb 2023 13:13:45 GMT",bafkreihvblby6bnh6lz22ds2s3iydklqhtewlkksq2tacyetm2edokfqxi
0x74f85Fe5538DbfCF3B46399E121c3bA83F695f91,3,2.3850299959626042,1675770959,"Tue, 07 Feb 2023 11:55:59 GMT",bafkreib2miexr7gczd2looc3ew37ajmbtcovvassdcmsit4fr2igpddbwi
0xFDDc0Ce76715a5a5b2a3cFDf8acfdFBE82a0359A,1,2.3797157831906923,1675826548,"Wed, 08 Feb 2023 03:22:28 GMT",bafkreibehngfhvpzf65sisvialfpyneaixbzvqjzqpumwtsjb6fr3p374y
0xc98132Afe826588496132f688fe279C5d43bC051,1,2.3797108321773806,1675697698,"Mon, 06 Feb 2023 15:34:58 GMT",bafkreievcrjqht5i2cegdx7jzydypw6xp4wm47thkgiajm6lhogbxbrmii
0xd5Cf44F59D0079bE8764d1041c5D238864E7A28B,1,2.3684654660731597,1675878623,"Wed, 08 Feb 2023 17:50:23 GMT",QmVCKV2xwpiFBv53qaz1g5QbkhmdU7zX9iMySnaEKoycBn
0x2cDb498FE6047206dd813b74b1F6D8038e572988,1,2.3613268111497834,1675614102,"Sun, 05 Feb 2023 16:21:42 GMT",bafkreie66xi6nwgb6stkeky4md67oofi55ng6nsbjrn5zpa6fhsxy6d2fe
0xB0D3e62AF4087Cb93a7FA366723E49D92283079c,1,2.353259582996091,1675704092,"Mon, 06 Feb 2023 17:21:32 GMT",bafkreiexh34hvjnjdng5p33c6ymnnkun6c3idvlxpbqnfavokit4q63asa
0x2FbD166f705a947054A17844C213ca5BF517e193,1,2.344645658035564,1675683344,"Mon, 06 Feb 2023 11:35:44 GMT",bafkreihzqlbgouraabkj2kjsl5x3ol3a75x7ysebxrgw4xdpovokaeqpcm
0x18f5Ad8f4A5EF0926f0d012B2eD788CB911bb14F,3,2.343928615888527,1675628804,"Sun, 05 Feb 2023 20:26:44 GMT",bafkreib7x4ara4chv6m2a3eyvcco6sp4knvdr6bulwxeexffzzrybcl3vu
0x6A26810b6EEED68067d9f63734Ba9C7deA750Ca5,1,2.339878077683289,1675756909,"Tue, 07 Feb 2023 08:01:49 GMT",bafkreidsvqqp3pc6maajih6ilfalwx3cbu2ivdnjvb6ch5xmvrsqjmui4a
0x62bc8C095f122CADeF3B263eBaaAB9D51F06c94D,1,2.338091787491071,1675636532,"Sun, 05 Feb 2023 22:35:32 GMT",bafkreihphvvarohgxv5u2p4zcoxfdntse45h2wtmrfpo7gq5caurnwt6bi
0x2d66470b1D6052746D8Dba3B1eeD2F230193B0D1,1,2.336568432121861,1675763424,"Tue, 07 Feb 2023 09:50:24 GMT",bafkreifbc5dza6rtry6r7jsc7drsc6mpqvgbl3phigqqlm4sizg5qdmzby
0xd671422bdDC48942f8C1F8f5C8662Efb6aB0afF4,1,2.336317174579889,1675755805,"Tue, 07 Feb 2023 07:43:25 GMT",bafkreides7vl3a44eezq354kf4ufthjmri2upx3zjwonlojfnvjhqdvctu
0x4F39e946849705697f2f91ffCcF01AAd04031a20,1,2.33,1675730948,"Tue, 07 Feb 2023 00:49:08 GMT",bafkreig3rm4ao532ejg4ik2bkw52bym4kgugiiifec7bm2irwtz6zfnrsy
0xB7FeF843dB91346f32B25D45f9306994b813bdd8,1,2.3234937493390033,1675633373,"Sun, 05 Feb 2023 21:42:53 GMT",bafkreidsa54wzprz4yvvwd34viulgckfya6cz5jwpje3a47ublejfuny7y
0x45e0d89030D216290a865b4B6eeb9a07f1Fd232d,1,2.315881316476132,1675718276,"Mon, 06 Feb 2023 21:17:56 GMT",bafkreiekgrwusxy6nid6yxiptnnr6hx5ijlyzq7mwrvbl5nrx5qzbhgds4
0x7773a2ee2461226000646112331ff43315F1E055,1,2.3154250998270776,1675599527,"Sun, 05 Feb 2023 12:18:47 GMT",bafkreigkzsxfc4uj4yvayy3zapnrue2swqz3by43l6ugj3esbzlyux24my
0x3a7cC76858E735924250f2D5D581C8e596B499ae,1,2.3121753379449568,1675632503,"Sun, 05 Feb 2023 21:28:23 GMT",bafkreiacxjqxutsayjsvxyslpfigipv4ipn2iylouarrktnkqto2oatqsa
0x72bED5866057E80F0E4c1B379Ab677b4cfe23d90,1,2.31,1675706503,"Mon, 06 Feb 2023 18:01:43 GMT",bafkreiddyjdgaimbyst5sojotditgx2bcdwvkteb5iflweas2lj7nzjrm4
0xfFFA889f71003F256F0E14B48e54FA2dAd1F2ff0,1,2.305526145013623,1676125765,"Sat, 11 Feb 2023 14:29:25 GMT",bafkreigg46olxkjhjpjkdlakxfif5ilykmxpzrnk5pweqom354cywvgi24
0x36582a4e49eB8dB8ac13d098591EFcE632642087,1,2.2943179555664655,1676127271,"Sat, 11 Feb 2023 14:54:31 GMT",bafkreifbwa3fqjdiqp5salhqflxiaj4tyyjsyr5lgofj6np5ac3lgpbwd4
0x9AD1BF9FAb67C52048B3960f55e054549A71FBDB,1,2.2871732129794795,1676178389,"Sun, 12 Feb 2023 05:06:29 GMT",bafkreia6ol2zh5byzjpbn3omegut6om4xvqjfby5qgxea73tpguxkfh4gy
0xe17E85E91B3c04025bAF4dd23AdCEdC7a7e7cE12,1,2.285472579298969,1676177450,"Sun, 12 Feb 2023 04:50:50 GMT",bafkreid7anmilp4xbhexbk2eth27ypea6463xijp357latf2rsrisl2ju4
0x610F41fd4790D5Ca770a0b5C5e95363A4ddAE5F7,3,2.2853043179499006,1675632421,"Sun, 05 Feb 2023 21:27:01 GMT",bafkreifovups7oroi4maa5ur6h7pwey67yp47puzayifxwgxntasv5q7ma
0xb25D582D85615Da01C8eD9C57a7d3A3EeE6284e0,1,2.279472770114178,1675659777,"Mon, 06 Feb 2023 05:02:57 GMT",bafkreihkna43tuvzxk5667iarbhxswwv7smkxek4ztebpztsyawvncslfq
0x962802eAa5f4f412722D3d862BaeF0Edf3B421B7,3,2.273358829258288,1675632680,"Sun, 05 Feb 2023 21:31:20 GMT",bafkreigaldz3zqw54slo3zchmzjoos2tnovhp2mvvalrhjxttmnhb2qgvu
0xF00B97f41074BE7549A87bB9Bce806219b521D94,3,2.27,1675915126,"Thu, 09 Feb 2023 03:58:46 GMT",bafkreiam2lgzxe4hbox6gihnyorkgrgjzt4dqgmt7mg5iofius3voaacna
0xd11480Be62e728974b4f1ADc9471C5827E62bd4F,3,2.2632843786547143,1675826615,"Wed, 08 Feb 2023 03:23:35 GMT",bafkreiaf3fvwlezif53gjybkhnubgvubhwproqqhbxxevexg53ofahyfnu
0x3Ad2c0Dd5c62Cd9d584fB3017aE9039969Fede70,1,2.26,1675757512,"Tue, 07 Feb 2023 08:11:52 GMT",bafkreihrru65gntxodlwwubrkjlwl6uurez6pp43norcpg72abst4kl6vq
0x1ed5ab0d50D73432E06d720ad914a0dD25a64CF9,1,2.2567053431404016,1675634102,"Sun, 05 Feb 2023 21:55:02 GMT",bafkreidompmiae4bj3sbqhw7mue5ksfnasvllhtf7n5gcoo6bhhrv43a6i
0x12A53E803a6040F53B8856c7eE23F5f03a0b3b2F,1,2.25094126573242,1675632837,"Sun, 05 Feb 2023 21:33:57 GMT",bafkreifqaf6x6thwwgmxry67k6hpud7wjf6z2udtnigfjbujb64w4rn6hy
0x695EAf6B719932D41171e24969f28D6Fd30c522A,1,2.2476909250799375,1675764058,"Tue, 07 Feb 2023 10:00:58 GMT",bafkreibq2ufkpotmzfo6lhqqowr76a5iozd4slsqgke2vkmdyznc4dwahq
0xD1ffcFa5A4D9AfD28125d137f78F6daaC7ba4c09,1,2.243120628576963,1675633678,"Sun, 05 Feb 2023 21:47:58 GMT",bafkreicpy7jnnovri2rg7eoso6csa3annuu2zwspoxu2qzqvzc5impto4a
0xf825ad71cB776eCCa7280b51585d061C69b6E758,1,2.2393738320347896,1675764328,"Tue, 07 Feb 2023 10:05:28 GMT",bafkreigsktkpdm3uupczapulbrhjo64jyq7h34zyjulyde6hbdoqoajj6y
0x0541875486CECB47AC032AEE8B8F62347F62E710,1,2.2387199062153966,1675633527,"Sun, 05 Feb 2023 21:45:27 GMT",bafkreifl7iksfgl34gn2rou23vxi4h4w55jxvfdykzoicxexutlljcdns4
0xdfBaeeF21396BF205D4B7D23345155489072Cf9B,3,2.2383085316181988,1675782036,"Tue, 07 Feb 2023 15:00:36 GMT",bafkreiak7rlur64wgt432nu6ja24mdplvrouorg2suot5s33mt4sihkuoi
0x907fc5FA5EeB2Dd84D4C442B4812271C23FC445d,1,2.234449845892954,1675633411,"Sun, 05 Feb 2023 21:43:31 GMT",bafkreidnu4nlf7mingmytt7k3obodpnb5gztrvvdsglbewxusmrgakdnl4
0x43ef5B19f332b507068e10B433F2763791fA9Ae7,1,2.2251973872234654,1675717187,"Mon, 06 Feb 2023 20:59:47 GMT",bafkreieftbiweiui56md4zl5dhpg63s72uwz363t3g3i55lnubu3dql34u
0x8c13a9c845e47E7451Af2a8a26aC106c111876e2,1,2.223035819478205,1675615440,"Sun, 05 Feb 2023 16:44:00 GMT",bafkreiecbxf62yhoi24wtww6nmayxjus6d64cdp4iacwzy25u56pr5mkxa
0x0C3D54E6a7DDa31eCc9c69336AF97ff036f24AF5,1,2.217965448013825,1675633195,"Sun, 05 Feb 2023 21:39:55 GMT",bafkreibzqezcaf76w3kqexhk46u5nupyrwn3vpq3rgqvd6ruixfabqfnyq
0xAFa72889b3E4523fcbeB2115Ce0387B52896D1a0,1,2.2146365315105125,1675634142,"Sun, 05 Feb 2023 21:55:42 GMT",bafkreibpbe7pty3z46p24kupiapiwwk7ptoob5t6yqqkftyvnmwj5gg34a
0x407410d84E15f79642272eDAeb437aC65D7298E6,1,2.21,1675683824,"Mon, 06 Feb 2023 11:43:44 GMT",bafkreidbhbcaca45ymceheivcyym6yryzvtpgnaju5idkfvapob2rjvhd4
0x2e4BfE10eC0d94EA3829C2804787e41ae1C972d2,1,2.2063629705078984,1675674065,"Mon, 06 Feb 2023 09:01:05 GMT",bafkreidav7gvb7r2nnbapk6rmvzcarrsz7oczdx23ghv4kj5d46h4ezfai
0x3160150FDc1064CBAeE33Aec842d279b980F9755,1,2.2,1675678116,"Mon, 06 Feb 2023 10:08:36 GMT",bafkreiew2lnnl2z4d2psmcdonzgxplourbqzbulsf7rhqaf4zqes3p6nhq
0x6a088B4F113a185B3F1ED7B290fF53707A483DC7,2,2.2,1675696060,"Mon, 06 Feb 2023 15:07:40 GMT",bafkreieyxanjlvjpkshpwlfltfexzsurgzgz5ibw5vvgoau6stgynnhjxi
0x25CBDAEdCEc3FFeC7ef9999019cb6B173aB1ff95,1,2.199560848763448,1675690033,"Mon, 06 Feb 2023 13:27:13 GMT",bafkreibdk3cbevdahj652ukczn7qrny6wau5pg75oyhzkzlxys3tmpasz4
0xaB888291F4127352B655fd476F64AC2ebfb8fe76,1,2.1977923020320183,1676115579,"Sat, 11 Feb 2023 11:39:39 GMT",bafkreicbg3z2shig3izhlt3hkifeta4jvu4nitlyxwrfhscwk2zemi55ri
0x5037BeB6469aCb898B4ffb3A0B7AD50747Eb8B6C,2,2.1945209070605904,1675609942,"Sun, 05 Feb 2023 15:12:22 GMT",bafkreic5dzlzau42tc6hfpo6xt7wigtqq3tnx77xqsnpspfln7nqcslzja
0x48150b02d91a73326D80F6ef73dC78fAb3626325,1,2.1925577814143096,1675678740,"Mon, 06 Feb 2023 10:19:00 GMT",bafkreie5t4sgrbflynypjib6zuk2mmkl54uxpqgrv6p27h43ve3ugktlra
0x49B1B704d45CE93d266226Ba2ac4092fd7816504,1,2.19,1675750377,"Tue, 07 Feb 2023 06:12:57 GMT",bafkreiazkh6yg5hwdzikzufvpvgbx47krkhcoaqkbbp3nfe3c5b2kiksom
0x10Fedd3a2eCC9ABbDE294C1d13e1f71EB71F3aad,1,2.19,1675675519,"Mon, 06 Feb 2023 09:25:19 GMT",bafkreiayzwt7a4uyki5ly7ybpswzobim6i5z7mga5ozqvkhfr3kzywzmui
0x54E047E98C44B27F79dCFB6d2e35E41183b8dfF6,1,2.18,1675706644,"Mon, 06 Feb 2023 18:04:04 GMT",bafkreibpkurfj6scr54mdf7onb5p2zawgfmw7aoqupbeksodq5dpcctlem
0x9308Bf120a4930ce8c647F349f743919BbbCBd0c,1,2.1750286045604543,1675781838,"Tue, 07 Feb 2023 14:57:18 GMT",bafkreifueqmwx3yime7nb63xhwmk6nb547gnrrgv7kbft42vnsfyitry6q
